g_name	taxon_assignmentID	bh_evalue	fasta_header
FUN_08058	1520881	0.0	FUN_08058-T1
FUN_08059	388435	7.8e-299	FUN_08059-T1
FUN_08060	388435	0.0	FUN_08060-T1
FUN_08061			FUN_08061-T1
FUN_08062	1520881	3.86e-149	FUN_08062-T1
FUN_08063	716546	4.3599999999999996e-61	FUN_08063-T1
FUN_08064	5178	1.17e-18	FUN_08064-T1
FUN_08065	5042	4.22e-41	FUN_08065-T1
FUN_08066	716546	5.0799999999999994e-197	FUN_08066-T1
FUN_08067	34384	1.49e-56	FUN_08067-T1
FUN_08068	1520881	6.1e-09	FUN_08068-T1
FUN_08069	388435	9.09e-231	FUN_08069-T1
FUN_08070			FUN_08070-T1
FUN_08071	112415	4.37e-127	FUN_08071-T1
FUN_08072			FUN_08072-T1
FUN_08073	388435	4.07e-10	FUN_08073-T1
FUN_08074	78060	6.739999999999999e-234	FUN_08074-T1
FUN_08075	172621	9.07e-09	FUN_08075-T1
FUN_08076	1520881	1.54e-05	FUN_08076-T1
FUN_08077	388435	3.87e-89	FUN_08077-T1
FUN_08078	112416	2.53e-239	FUN_08078-T1
FUN_08079	1520881	5.91e-77	FUN_08079-T1
FUN_08080	388435	1.1e-19	FUN_08080-T1
FUN_08081	388435	3.6100000000000003e-252	FUN_08081-T1
FUN_08082	1520881	0.0	FUN_08082-T1
FUN_08083	5178	1.76e-12	FUN_08083-T1
FUN_08084	116821	1.03e-93	FUN_08084-T1
FUN_08085	78060	2.39e-63	FUN_08085-T1
FUN_08086	716546	6.73e-44	FUN_08086-T1
FUN_08087	1520881	9.2e-205	FUN_08087-T1
FUN_08088	451868	0.0	FUN_08088-T1
FUN_08089	147548	5.13e-07	FUN_08089-T1
FUN_08090	93133	1.98e-09	FUN_08090-T1
FUN_08091			FUN_08091-T1
FUN_08092			FUN_08092-T1
FUN_08093	716546	9.190000000000001e-116	FUN_08093-T1
FUN_08094	1520881	1.17e-97	FUN_08094-T1
FUN_08095	1328760	1.61e-98	FUN_08095-T1
FUN_08096	1520881	1.47e-62	FUN_08096-T1
FUN_08097	1520881	9.280000000000001e-73	FUN_08097-T1
FUN_08098	1520881	1.0400000000000002e-56	FUN_08098-T1
FUN_08099	1520881	3.21e-137	FUN_08099-T1
FUN_08100	147550	3.6e-196	FUN_08100-T1
FUN_08101	147550	2.8099999999999997e-270	FUN_08101-T1
FUN_08102			FUN_08102-T1
FUN_08103	1520881	0.0	FUN_08103-T1
FUN_08104			FUN_08104-T1
FUN_08105	388435	4.5e-127	FUN_08105-T1
FUN_08106	1520881	4.08e-17	FUN_08106-T1
FUN_08107			FUN_08107-T1
FUN_08108	1520881	3.6100000000000003e-37	FUN_08108-T1
FUN_08109	388435	6.04e-196	FUN_08109-T1
FUN_08110	1520881	1.4700000000000001e-192	FUN_08110-T1
FUN_08111	1520881	3.49e-162	FUN_08111-T1
FUN_08112	1520881	4.65e-134	FUN_08112-T1
FUN_08113	716546	4.34e-31	FUN_08113-T1
FUN_08114	1520881	1.86e-36	FUN_08114-T1
FUN_08115	1520881	2.52e-98	FUN_08115-T1
FUN_08116	716546	9.060000000000001e-73	FUN_08116-T1
FUN_08117			FUN_08117-T1
FUN_08118	716546	4.15e-16	FUN_08118-T1
FUN_08119	716546	1.04e-06	FUN_08119-T1
FUN_08120	2608996	1.25e-14	FUN_08120-T1
FUN_08121	2608996	1.81e-06	FUN_08121-T1
FUN_08122	78060	1.72e-44	FUN_08122-T1
FUN_08123	1520881	3.48e-118	FUN_08123-T1
FUN_08124	78060	3.72e-42	FUN_08124-T1
FUN_08125	1520881	3.57e-198	FUN_08125-T1
FUN_08126	1520881	6.99e-257	FUN_08126-T1
FUN_08127	716546	7.28e-61	FUN_08127-T1
FUN_08128	1504668	5.87e-08	FUN_08128-T1
FUN_08129	1520881	3.34e-06	FUN_08129-T1
FUN_08130	1520881	1.3099999999999998e-225	FUN_08130-T1
FUN_08131	1520881	4.4e-106	FUN_08131-T1
FUN_08132	716546	1.25e-76	FUN_08132-T1
FUN_08133	716546	6.55e-265	FUN_08133-T1
FUN_08134	116794	1.1e-84	FUN_08134-T1
FUN_08135	1520881	1.34e-145	FUN_08135-T1
FUN_08136	1520881	4.5500000000000005e-179	FUN_08136-T1
FUN_08137	50934	2.01e-102	FUN_08137-T1
FUN_08138	716546	5.64e-114	FUN_08138-T1
FUN_08139	1520881	1.12e-285	FUN_08139-T1
FUN_08140	1520881	9e-278	FUN_08140-T1
FUN_08141	112416	2.44e-211	FUN_08141-T1
FUN_08142	2732470	1.0900000000000001e-21	FUN_08142-T1
FUN_08143	716546	5.800000000000001e-70	FUN_08143-T1
FUN_08144	1520881	1.26e-26	FUN_08144-T1
FUN_08145	716546	3.44e-289	FUN_08145-T1
FUN_08146			FUN_08146-T1
FUN_08147			FUN_08147-T1
FUN_07488	1520881	2.6400000000000003e-79	FUN_07488-T1
FUN_07489	1520881	3.1499999999999995e-95	FUN_07489-T1
FUN_07490	1520881	1.03e-53	FUN_07490-T1
FUN_07491	1520881	3.13e-46	FUN_07491-T1
FUN_07492	1520881	7.47e-158	FUN_07492-T1
FUN_07493	1520881	1.86e-91	FUN_07493-T1
FUN_07494	1520881	1.0299999999999999e-104	FUN_07494-T1
FUN_07495	388435	0.0	FUN_07495-T1
FUN_07496	78060	7.51e-240	FUN_07496-T1
FUN_07497	388435	3.53e-259	FUN_07497-T1
FUN_07498	1520881	1.12e-314	FUN_07498-T1
FUN_07499	1520881	0.0	FUN_07499-T1
FUN_07500	1520881	3.02e-69	FUN_07500-T1
FUN_07501	1520881	3.4600000000000004e-257	FUN_07501-T1
FUN_07502	716546	6.86e-05	FUN_07502-T1
FUN_07503	1520881	2.64e-39	FUN_07503-T1
FUN_07504	2608996	9.94e-17	FUN_07504-T1
FUN_07505	112416	1.05e-52	FUN_07505-T1
FUN_07506	1520881	0.0	FUN_07506-T1
FUN_07507	388435	2.8700000000000003e-185	FUN_07507-T1
FUN_07508	78060	1.05e-233	FUN_07508-T1
FUN_07509	1520881	0.0	FUN_07509-T1
FUN_07510	2608996	4.81e-10	FUN_07510-T1
FUN_07511	716546	8.490000000000001e-198	FUN_07511-T1
FUN_07512	1314670	0.0	FUN_07512-T1
FUN_07513	1314786	5.3600000000000005e-269	FUN_07513-T1
FUN_07514	716546	1.87e-187	FUN_07514-T1
FUN_07515	50934	2.75e-153	FUN_07515-T1
FUN_07516	1520881	7.59e-218	FUN_07516-T1
FUN_07517	716546	3.23e-23	FUN_07517-T1
FUN_07518	1520881	3.76e-87	FUN_07518-T1
FUN_07519	50934	4.39e-108	FUN_07519-T1
FUN_07520	1520881	4.3899999999999995e-40	FUN_07520-T1
FUN_07521	388435	3.44e-113	FUN_07521-T1
FUN_07522	716546	1.7700000000000003e-185	FUN_07522-T1
FUN_07523	1520881	1.59e-278	FUN_07523-T1
FUN_07524	1520881	6.1e-105	FUN_07524-T1
FUN_07525	388435	5.47e-180	FUN_07525-T1
FUN_07526	716546	3.86e-15	FUN_07526-T1
FUN_07527	78060	1.98e-53	FUN_07527-T1
FUN_07528	1520881	3.52e-284	FUN_07528-T1
FUN_07529	1520881	3.24e-160	FUN_07529-T1
FUN_07530	1520881	9.5e-264	FUN_07530-T1
FUN_07531	1520881	7.75e-48	FUN_07531-T1
FUN_07532	388435	2.71e-288	FUN_07532-T1
FUN_07533	1520881	1.86e-71	FUN_07533-T1
FUN_07534	1520881	2.27e-284	FUN_07534-T1
FUN_07535	1520881	2.6399999999999997e-187	FUN_07535-T1
FUN_07536	78060	3.5e-126	FUN_07536-T1
FUN_07537	147548	5.3e-168	FUN_07537-T1
FUN_07538	715989	3.28e-08	FUN_07538-T1
FUN_07539	1520881	3.33e-118	FUN_07539-T1
FUN_07540	1520881	2.49e-156	FUN_07540-T1
FUN_07541	1520881	7.98e-85	FUN_07541-T1
FUN_07542	78060	9.98e-94	FUN_07542-T1
FUN_07543	716546	7.939999999999999e-74	FUN_07543-T1
FUN_07544	1247875	1.2e-05	FUN_07544-T1
FUN_07545	388435	1.31e-24	FUN_07545-T1
FUN_07546	1520881	4.73e-55	FUN_07546-T1
FUN_07547	2608996	3.84e-17	FUN_07547-T1
FUN_07548	2608996	7.38e-08	FUN_07548-T1
FUN_07549	1520881	9.16e-151	FUN_07549-T1
FUN_07550	1520881	2.54e-91	FUN_07550-T1
FUN_07551	1520881	4.52e-241	FUN_07551-T1
FUN_07552	1520881	1.21e-06	FUN_07552-T1
FUN_07553	716546	5.61e-31	FUN_07553-T1
FUN_07554	78060	4.0499999999999994e-207	FUN_07554-T1
FUN_07555	221903	5.19e-80	FUN_07555-T1
FUN_07556	78060	4.11e-60	FUN_07556-T1
FUN_07557	1328760	9.47e-125	FUN_07557-T1
FUN_07558	388435	2.2e-10	FUN_07558-T1
FUN_07559	1520881	7.6e-46	FUN_07559-T1
FUN_07560	1520881	2.6e-114	FUN_07560-T1
FUN_07561	388435	4.1200000000000003e-224	FUN_07561-T1
FUN_07562	388435	0.0	FUN_07562-T1
FUN_07563	388435	9.29e-236	FUN_07563-T1
FUN_07564	1520881	3.1300000000000002e-27	FUN_07564-T1
FUN_07565			FUN_07565-T1
FUN_07566	1520881	5.93e-152	FUN_07566-T1
FUN_07567			FUN_07567-T1
FUN_07568	1520881	2.63e-05	FUN_07568-T1
FUN_07569			FUN_07569-T1
FUN_07570			FUN_07570-T1
FUN_07571	715989	4.1e-52	FUN_07571-T1
FUN_07572	1520881	0.0	FUN_07572-T1
FUN_07573	1520881	4.4699999999999996e-83	FUN_07573-T1
FUN_07574	1520881	9.14e-168	FUN_07574-T1
FUN_07575	78060	3.4200000000000004e-248	FUN_07575-T1
FUN_07576	1520881	9.61e-158	FUN_07576-T1
FUN_07577	1520881	1.24e-202	FUN_07577-T1
FUN_07578	1520881	3.42e-187	FUN_07578-T1
FUN_07579	1520881	3.93e-218	FUN_07579-T1
FUN_07580			FUN_07580-T1
FUN_07581			FUN_07581-T1
FUN_07582			FUN_07582-T1
FUN_07583			FUN_07583-T1
FUN_07584			FUN_07584-T1
FUN_07585			FUN_07585-T1
FUN_07586	1520881	2.55e-164	FUN_07586-T1
FUN_07587	1520881	2.6499999999999997e-244	FUN_07587-T1
FUN_07588	1520881	0.0	FUN_07588-T1
FUN_07589	1520881	1.2999999999999999e-46	FUN_07589-T1
FUN_07590	78060	2.22e-176	FUN_07590-T1
FUN_07591	78060	2.0599999999999998e-244	FUN_07591-T1
FUN_07592	1520881	1.12e-171	FUN_07592-T1
FUN_07593	1520881	3.7900000000000003e-107	FUN_07593-T1
FUN_07594	1520881	1.49e-152	FUN_07594-T1
FUN_07595	1520881	1.24e-39	FUN_07595-T1
FUN_07596	1520881	0.0	FUN_07596-T1
FUN_07597	716546	7.17e-122	FUN_07597-T1
FUN_07598	716546	1.15e-26	FUN_07598-T1
FUN_07599	78060	2.17e-249	FUN_07599-T1
FUN_07600	388435	0.0	FUN_07600-T1
FUN_07601	1520881	1.1599999999999999e-28	FUN_07601-T1
FUN_07602			FUN_07602-T1
FUN_07603	716546	2.38e-59	FUN_07603-T1
FUN_07604			FUN_07604-T1
FUN_07605	716546	9.37e-98	FUN_07605-T1
FUN_07606	28983	5.31e-78	FUN_07606-T1
FUN_07607	1520881	8.72e-164	FUN_07607-T1
FUN_07608	2608996	7.69e-06	FUN_07608-T1
FUN_07609	388435	3.3e-102	FUN_07609-T1
FUN_07610	1520881	2.3700000000000002e-35	FUN_07610-T1
FUN_07611	78060	0.0	FUN_07611-T1
FUN_07612	388435	7.050000000000001e-271	FUN_07612-T1
FUN_07613	1520881	0.0	FUN_07613-T1
FUN_07614	716546	1.37e-47	FUN_07614-T1
FUN_07615	1520881	0.0	FUN_07615-T1
FUN_07616	78060	1.7999999999999998e-236	FUN_07616-T1
FUN_07617	1520881	1.3399999999999999e-95	FUN_07617-T1
FUN_07618	1520881	0.0	FUN_07618-T1
FUN_07619			FUN_07619-T1
FUN_07620	1520881	1.99e-180	FUN_07620-T1
FUN_07621			FUN_07621-T1
FUN_07622	116794	3.36e-173	FUN_07622-T1
FUN_07623	1520881	9.999999999999999e-190	FUN_07623-T1
FUN_07624	1174677	1.0199999999999999e-126	FUN_07624-T1
FUN_07625			FUN_07625-T1
FUN_07626	716546	1.43e-07	FUN_07626-T1
FUN_07627	1520881	0.0	FUN_07627-T1
FUN_07628			FUN_07628-T1
FUN_07629			FUN_07629-T1
FUN_07630	1520881	4.38e-155	FUN_07630-T1
FUN_07631	1520881	2.61e-135	FUN_07631-T1
FUN_07632	388435	0.0	FUN_07632-T1
FUN_07633	1520881	7.16e-202	FUN_07633-T1
FUN_07634	1520881	3.9099999999999995e-228	FUN_07634-T1
FUN_07635	1051054	2.93e-27	FUN_07635-T1
FUN_07636			FUN_07636-T1
FUN_07637	2608996	4.17e-13	FUN_07637-T1
FUN_07638	388435	1.36e-293	FUN_07638-T1
FUN_07639	716546	9.88e-107	FUN_07639-T1
FUN_07640	1520881	8.02e-70	FUN_07640-T1
FUN_07641	1520881	5.25e-27	FUN_07641-T1
FUN_07642	1520881	7.02e-152	FUN_07642-T1
FUN_07643			FUN_07643-T1
FUN_07644	147548	2.72e-44	FUN_07644-T1
FUN_07645	1520881	1.86e-299	FUN_07645-T1
FUN_07646	1520881	6.13e-130	FUN_07646-T1
FUN_07647	78060	5.17e-86	FUN_07647-T1
FUN_07648	1520881	3.55e-199	FUN_07648-T1
FUN_07649	1520881	0.0	FUN_07649-T1
FUN_07650	1520881	3.05e-136	FUN_07650-T1
FUN_07651	388435	7e-72	FUN_07651-T1
FUN_07652	716546	5.55e-35	FUN_07652-T1
FUN_07653	50934	2.83e-16	FUN_07653-T1
FUN_07654			FUN_07654-T1
FUN_07655	1520881	0.0	FUN_07655-T1
FUN_07656	1520881	0.0	FUN_07656-T1
FUN_07657	1520881	7e-167	FUN_07657-T1
FUN_07658	1520881	2.1e-119	FUN_07658-T1
FUN_07659	1520881	0.0	FUN_07659-T1
FUN_07660	388435	0.0	FUN_07660-T1
FUN_07661	388435	2.57e-269	FUN_07661-T1
FUN_07662	1520881	1.53e-59	FUN_07662-T1
FUN_07663	1520881	8.32e-114	FUN_07663-T1
FUN_07664			FUN_07664-T1
FUN_07665	1520881	1.09e-292	FUN_07665-T1
FUN_07666	116794	5.66e-53	FUN_07666-T1
FUN_07667	78060	0.0	FUN_07667-T1
FUN_07668	716546	2.09e-119	FUN_07668-T1
FUN_07669	1520881	2.3500000000000002e-193	FUN_07669-T1
FUN_07670	1520881	1.61e-44	FUN_07670-T1
FUN_07671	1520881	1.1299999999999999e-52	FUN_07671-T1
FUN_07672	1520881	0.0	FUN_07672-T1
FUN_07673	78060	7.630000000000001e-185	FUN_07673-T1
FUN_07674	451870	3.0299999999999997e-45	FUN_07674-T1
FUN_07675	451870	2.66e-45	FUN_07675-T1
FUN_07676	1520881	0.0	FUN_07676-T1
FUN_07677	159987	6.98e-44	FUN_07677-T1
FUN_07678	1520881	1.22e-165	FUN_07678-T1
FUN_07679	716546	4.03e-78	FUN_07679-T1
FUN_07680	716546	7.14e-18	FUN_07680-T1
FUN_07681	388435	0.0	FUN_07681-T1
FUN_07682	157822	1.87e-171	FUN_07682-T1
FUN_07683	1520881	1.27e-186	FUN_07683-T1
FUN_07684	1520881	2.3700000000000002e-253	FUN_07684-T1
FUN_07685	1520881	6.95e-31	FUN_07685-T1
FUN_07686	1520881	1.77e-122	FUN_07686-T1
FUN_07687	1520881	2.0399999999999998e-277	FUN_07687-T1
FUN_07688	1520881	1.17e-120	FUN_07688-T1
FUN_07689	715989	1.2699999999999998e-68	FUN_07689-T1
FUN_07690	1520881	1.27e-67	FUN_07690-T1
FUN_07691	1520881	1.6e-106	FUN_07691-T1
FUN_07692	388435	2.27e-144	FUN_07692-T1
FUN_07693	1520881	0.0	FUN_07693-T1
FUN_07694	388435	2.5399999999999997e-153	FUN_07694-T1
FUN_07695	1520881	0.0	FUN_07695-T1
FUN_07696	1520881	4.61e-63	FUN_07696-T1
FUN_07697	716546	3.3300000000000004e-47	FUN_07697-T1
FUN_07698			FUN_07698-T1
FUN_07699	1520881	2.2e-274	FUN_07699-T1
FUN_07700	716546	5.85e-134	FUN_07700-T1
FUN_07701			FUN_07701-T1
FUN_07702	1520881	3.11e-175	FUN_07702-T1
FUN_07703	1520881	9.65e-78	FUN_07703-T1
FUN_07704	1520881	3.43e-91	FUN_07704-T1
FUN_07705	451871	3.1699999999999997e-55	FUN_07705-T1
FUN_07706	1520881	2.93e-219	FUN_07706-T1
FUN_07707			FUN_07707-T1
FUN_07708	1520881	5.35e-28	FUN_07708-T1
FUN_07709	1520881	1.3500000000000002e-129	FUN_07709-T1
FUN_07710	1520881	0.0	FUN_07710-T1
FUN_07711	78060	6.58e-274	FUN_07711-T1
FUN_07712	1520881	1.13e-203	FUN_07712-T1
FUN_07713	78060	5.14e-59	FUN_07713-T1
FUN_07714	1520881	2.0999999999999997e-140	FUN_07714-T1
FUN_07715	1520881	9.870000000000001e-163	FUN_07715-T1
FUN_07716	1520881	1.06e-149	FUN_07716-T1
FUN_07717	78060	9.45e-93	FUN_07717-T1
FUN_07718	1520881	9.96e-142	FUN_07718-T1
FUN_07719	716546	3.9e-19	FUN_07719-T1
FUN_07720	1520881	7.339999999999999e-197	FUN_07720-T1
FUN_07721	388435	1.59e-294	FUN_07721-T1
FUN_07722	78060	7.6e-139	FUN_07722-T1
FUN_07723	1520881	1.04e-291	FUN_07723-T1
FUN_07724	1520881	4.8799999999999994e-197	FUN_07724-T1
FUN_07725	388435	4.51e-86	FUN_07725-T1
FUN_07726	1520881	3.7100000000000003e-118	FUN_07726-T1
FUN_07727	1520881	3.03e-93	FUN_07727-T1
FUN_07728	388435	9.41e-136	FUN_07728-T1
FUN_07729	1520881	0.0	FUN_07729-T1
FUN_07730			FUN_07730-T1
FUN_07731	716546	5.590000000000001e-226	FUN_07731-T1
FUN_07732	1520881	1.79e-93	FUN_07732-T1
FUN_07733	1520881	0.0	FUN_07733-T1
FUN_07734	388435	9.99e-242	FUN_07734-T1
FUN_07735	1520881	5.26e-64	FUN_07735-T1
FUN_07736	388435	0.0	FUN_07736-T1
FUN_07737	1520881	1.77e-192	FUN_07737-T1
FUN_07738	716546	2.59e-64	FUN_07738-T1
FUN_07739	1520881	1.3099999999999999e-48	FUN_07739-T1
FUN_07740	1520881	3.09e-25	FUN_07740-T1
FUN_07741	1520881	6.49e-78	FUN_07741-T1
FUN_07742	1520881	1.05e-277	FUN_07742-T1
FUN_07743	716546	5.35e-48	FUN_07743-T1
FUN_07744	1520881	6.68e-192	FUN_07744-T1
FUN_07745	716546	1.65e-202	FUN_07745-T1
FUN_07746	112415	3.13e-53	FUN_07746-T1
FUN_07747	388435	1.14e-204	FUN_07747-T1
FUN_07748	1520881	1.04e-67	FUN_07748-T1
FUN_07749	78060	2.2900000000000002e-272	FUN_07749-T1
FUN_07750	1520881	0.0	FUN_07750-T1
FUN_07751	1520881	0.0	FUN_07751-T1
FUN_07752	1520881	5.87e-17	FUN_07752-T1
FUN_07753	1520881	4.12e-186	FUN_07753-T1
FUN_07754	1520881	1.0300000000000001e-110	FUN_07754-T1
FUN_07755	1520881	5.39e-27	FUN_07755-T1
FUN_07756	1520881	3.5799999999999998e-68	FUN_07756-T1
FUN_07757	1520881	9.88e-239	FUN_07757-T1
FUN_07758	78060	2.4699999999999997e-191	FUN_07758-T1
FUN_07759	388435	2.52e-143	FUN_07759-T1
FUN_07760	1520881	0.0	FUN_07760-T1
FUN_07761			FUN_07761-T1
FUN_07762	1520881	0.0	FUN_07762-T1
FUN_07763	78060	3.1100000000000002e-118	FUN_07763-T1
FUN_07764	716546	2.23e-08	FUN_07764-T1
FUN_07765	78060	2.74e-57	FUN_07765-T1
FUN_07766	388435	4.04e-285	FUN_07766-T1
FUN_07767	388435	3.69e-268	FUN_07767-T1
FUN_07768	388435	0.0	FUN_07768-T1
FUN_07769	1520881	5.040000000000001e-43	FUN_07769-T1
FUN_07770	112416	3.91e-223	FUN_07770-T1
FUN_07771			FUN_07771-T1
FUN_07772			FUN_07772-T1
FUN_07773			FUN_07773-T1
FUN_07774	93133	6.14e-42	FUN_07774-T1
FUN_07775	716546	5.42e-169	FUN_07775-T1
FUN_07776	2759	1.02e-55	FUN_07776-T1
FUN_07777	1520881	2.11e-238	FUN_07777-T1
FUN_07778	1520881	0.0	FUN_07778-T1
FUN_07779	1520881	0.0	FUN_07779-T1
FUN_07780	1520881	7.98e-151	FUN_07780-T1
FUN_07781	388435	8.28e-68	FUN_07781-T1
FUN_07782	602035	3.55e-283	FUN_07782-T1
FUN_07783	1520881	0.0	FUN_07783-T1
FUN_07784	1520881	6.5e-08	FUN_07784-T1
FUN_07785	1520881	5.06e-60	FUN_07785-T1
FUN_07786	1520881	1.83e-171	FUN_07786-T1
FUN_07787	1520881	5.49e-54	FUN_07787-T1
FUN_07788	1520881	7.060000000000001e-144	FUN_07788-T1
FUN_07789	78060	1.75e-120	FUN_07789-T1
FUN_07790	78060	5.43e-215	FUN_07790-T1
FUN_07791	1520881	2.39e-118	FUN_07791-T1
FUN_07792	1520881	2.9400000000000004e-32	FUN_07792-T1
FUN_07793	1520881	0.0	FUN_07793-T1
FUN_07794	1520881	8.89e-195	FUN_07794-T1
FUN_07795	50934	6.5400000000000005e-59	FUN_07795-T1
FUN_07796	388435	1.08e-100	FUN_07796-T1
FUN_07797	1903189	2.23e-111	FUN_07797-T1
FUN_07798	716546	7.31e-33	FUN_07798-T1
FUN_07799	1520881	7.420000000000001e-157	FUN_07799-T1
FUN_07800	1520881	6.22e-233	FUN_07800-T1
FUN_07801	1520881	2.05e-148	FUN_07801-T1
FUN_07802	716546	1.6e-69	FUN_07802-T1
FUN_07803			FUN_07803-T1
FUN_07804	388435	1.41e-06	FUN_07804-T1
FUN_07805	388435	1.07e-281	FUN_07805-T1
FUN_07806	1520881	2.51e-41	FUN_07806-T1
FUN_07807	1520881	3.01e-265	FUN_07807-T1
FUN_07808	1670608	5.67e-88	FUN_07808-T1
FUN_07809	1520881	1.6200000000000002e-97	FUN_07809-T1
FUN_07810	1520881	8.84e-71	FUN_07810-T1
FUN_07811	1520881	2.6200000000000004e-116	FUN_07811-T1
FUN_07812	1520881	0.0	FUN_07812-T1
FUN_07813	1520881	5.749999999999999e-199	FUN_07813-T1
FUN_07111	112415	6.74e-25	FUN_07111-T1
FUN_07112	364733	5.93e-07	FUN_07112-T1
FUN_07113	716546	7.13e-45	FUN_07113-T1
FUN_07114	716546	1.87e-53	FUN_07114-T1
FUN_07115	1520881	2.4999999999999997e-34	FUN_07115-T1
FUN_07116	1520881	2.82e-86	FUN_07116-T1
FUN_07117			FUN_07117-T1
FUN_07118	716546	1.05e-139	FUN_07118-T1
FUN_07119	187734	6.36e-05	FUN_07119-T1
FUN_07120	155619	5.04e-24	FUN_07120-T1
FUN_07121	221903	7.02e-256	FUN_07121-T1
FUN_07122	5178	6.1800000000000005e-43	FUN_07122-T1
FUN_07123	5178	1.06e-109	FUN_07123-T1
FUN_07124			FUN_07124-T1
FUN_07125	1520881	3.45e-13	FUN_07125-T1
FUN_07126	1520881	2.62e-296	FUN_07126-T1
FUN_07127	716546	3.3199999999999996e-176	FUN_07127-T1
FUN_07128	716546	2.3e-38	FUN_07128-T1
FUN_07129	2608996	1.61e-18	FUN_07129-T1
FUN_07130			FUN_07130-T1
FUN_07131			FUN_07131-T1
FUN_07132	1520881	9.529999999999999e-104	FUN_07132-T1
FUN_07133			FUN_07133-T1
FUN_07134	2608996	1.75e-18	FUN_07134-T1
FUN_07135			FUN_07135-T1
FUN_07136	1520881	2.1e-22	FUN_07136-T1
FUN_07137	147548	1.4e-06	FUN_07137-T1
FUN_07138	62708	1.15e-06	FUN_07138-T1
FUN_07139			FUN_07139-T1
FUN_07140	196765	1.9899999999999997e-229	FUN_07140-T1
FUN_07141			FUN_07141-T1
FUN_07142			FUN_07142-T1
FUN_07143	33154	5.37e-20	FUN_07143-T1
FUN_07144	1263415	4.47e-20	FUN_07144-T1
FUN_07145	716546	3.29e-29	FUN_07145-T1
FUN_07146	716546	1.0400000000000001e-32	FUN_07146-T1
FUN_07147	2608996	1.21e-125	FUN_07147-T1
FUN_07148	28573	6.52e-08	FUN_07148-T1
FUN_07149	716546	7.899999999999999e-197	FUN_07149-T1
FUN_07150	716546	2.6700000000000002e-210	FUN_07150-T1
FUN_07151	50934	1.25e-27	FUN_07151-T1
FUN_07152	1520881	2.9e-257	FUN_07152-T1
FUN_07153	1520881	4.4e-161	FUN_07153-T1
FUN_07154	1520881	3.2400000000000004e-129	FUN_07154-T1
FUN_07155	690887	0.000458	FUN_07155-T1
FUN_07156	2755564	5.19e-11	FUN_07156-T1
FUN_07157	388435	8.290000000000001e-200	FUN_07157-T1
FUN_07158	716546	1.9900000000000002e-109	FUN_07158-T1
FUN_07159	388435	2.5e-140	FUN_07159-T1
FUN_07160			FUN_07160-T1
FUN_07161	388435	9.179999999999999e-126	FUN_07161-T1
FUN_07162	5178	4.79e-57	FUN_07162-T1
FUN_07163	716546	1.21e-09	FUN_07163-T1
FUN_07164	388435	0.0	FUN_07164-T1
FUN_07165			FUN_07165-T1
FUN_07166			FUN_07166-T1
FUN_07167	388435	3.77e-198	FUN_07167-T1
FUN_07168			FUN_07168-T1
FUN_07169	1520881	3.4e-61	FUN_07169-T1
FUN_07170	1520881	1.9e-45	FUN_07170-T1
FUN_07171	716546	3.6900000000000004e-103	FUN_07171-T1
FUN_07172	716546	2.91e-18	FUN_07172-T1
FUN_07173	147541	2.64e-39	FUN_07173-T1
FUN_07174	1520881	3.2500000000000002e-192	FUN_07174-T1
FUN_07175	78060	1.75e-217	FUN_07175-T1
FUN_07176	1520881	0.0	FUN_07176-T1
FUN_07177			FUN_07177-T1
FUN_07178	2608996	4.41e-05	FUN_07178-T1
FUN_07179	1520881	7.269999999999999e-147	FUN_07179-T1
FUN_07180	1520881	1.57e-175	FUN_07180-T1
FUN_07181	1520881	0.0	FUN_07181-T1
FUN_07182	116794	1.1299999999999999e-136	FUN_07182-T1
FUN_07183	1520881	4.49e-59	FUN_07183-T1
FUN_07184	1903189	1.53e-07	FUN_07184-T1
FUN_07185			FUN_07185-T1
FUN_07186	147541	1.83e-50	FUN_07186-T1
FUN_07187	388435	5.53e-69	FUN_07187-T1
FUN_07188	1520881	6.88e-135	FUN_07188-T1
FUN_07189			FUN_07189-T1
FUN_07190	116794	7.67e-28	FUN_07190-T1
FUN_07191	1520881	0.0	FUN_07191-T1
FUN_07192	112415	7.45e-49	FUN_07192-T1
FUN_07193	1520881	1.2199999999999999e-196	FUN_07193-T1
FUN_07194	93133	7.87e-10	FUN_07194-T1
FUN_07195	1520881	0.0	FUN_07195-T1
FUN_07196	388435	0.0	FUN_07196-T1
FUN_07197	265104	0.000126	FUN_07197-T1
FUN_07198	1520881	3.77e-94	FUN_07198-T1
FUN_07199			FUN_07199-T1
FUN_07200	1520881	0.0	FUN_07200-T1
FUN_07201	1520881	1.56e-254	FUN_07201-T1
FUN_07202	1520881	1.6e-91	FUN_07202-T1
FUN_07203	1520881	1.12e-06	FUN_07203-T1
FUN_07204	1520881	2.1499999999999998e-297	FUN_07204-T1
FUN_07205			FUN_07205-T1
FUN_07206			FUN_07206-T1
FUN_07207	388435	5.57e-20	FUN_07207-T1
FUN_07208			FUN_07208-T1
FUN_07209			FUN_07209-T1
FUN_07210	78060	2.22e-116	FUN_07210-T1
FUN_07211	1520881	1.0300000000000001e-29	FUN_07211-T1
FUN_07212	1520881	8.21e-216	FUN_07212-T1
FUN_07213	1520881	7.45e-65	FUN_07213-T1
FUN_07214	116821	2.48e-09	FUN_07214-T1
